category,scope,hazard,scenario,service,class_key,component,metric,unit,label,full_value,sample_v1_value,sample_v2_value,delta_abs,delta_pct,v2_delta_abs,v2_delta_pct,v2_vs_v1_delta_abs,v2_vs_v1_delta_pct,missing_in
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_bt_aerien,,state_pct_S1,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_bt_aerien,,state_pct_S2,pct,Elec BT aerien,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_bt_aerien,,state_pct_S3,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_bt_souterrain,,state_pct_S0,pct,Elec BT souterrain,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_bt_souterrain,,state_pct_S1,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_bt_souterrain,,state_pct_S2,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_bt_souterrain,,state_pct_S3,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_hta_aerien,,state_pct_S0,pct,Elec HTA aerien,100.0,99.902,99.885,-0.09799999999999898,-0.09799999999999898,-0.11499999999999488,-0.11499999999999488,-0.016999999999995907,-0.017016676342811864,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_hta_aerien,,state_pct_S1,pct,Elec HTA aerien,0.0,0.098,0.115,0.098,,0.115,,0.017,17.346938775510203,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_hta_aerien,,state_pct_S2,pct,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_hta_aerien,,state_pct_S3,pct,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_hta_souterrain,,state_pct_S0,pct,Elec HTA souterrain,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_hta_souterrain,,state_pct_S1,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_hta_souterrain,,state_pct_S2,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp100,,elec_hta_souterrain,,state_pct_S3,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_aep,,state_pct_S0,pct,Eau AEP,12.155,11.335,11.477,-0.8199999999999985,-6.746194981489087,-0.677999999999999,-5.577951460304393,0.14199999999999946,1.2527569475077147,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_aep,,state_pct_S1,pct,Eau AEP,0.0,0.533,0.407,0.533,,0.407,,-0.12600000000000006,-23.639774859287062,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_aep,,state_pct_S2,pct,Eau AEP,0.0,0.155,0.151,0.155,,0.151,,-0.0040000000000000036,-2.580645161290325,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_aep,,state_pct_S3,pct,Eau AEP,87.845,87.977,87.966,0.132000000000005,0.15026467072685412,0.12099999999999511,0.13774261483293881,-0.01100000000000989,-0.0125032678995759,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_eu,,state_pct_S0,pct,Eau EU,1.953,1.748,1.818,-0.20500000000000007,-10.496671786994371,-0.135,-6.912442396313365,0.07000000000000006,4.004576659038905,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_eu,,state_pct_S1,pct,Eau EU,0.0,0.197,0.127,0.197,,0.127,,-0.07,-35.53299492385787,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_eu,,state_pct_S2,pct,Eau EU,6.683,2.358,2.358,-4.324999999999999,-64.71644471045937,-4.324999999999999,-64.71644471045937,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_eu,,state_pct_S3,pct,Eau EU,91.364,95.696,95.696,4.331999999999994,4.741473665776447,4.331999999999994,4.741473665776447,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,state_pct_S0,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,state_pct_S1,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,state_pct_S2,pct,Elec BT aerien,100.0,99.987,99.987,-0.01300000000000523,-0.01300000000000523,-0.01300000000000523,-0.01300000000000523,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,state_pct_S3,pct,Elec BT aerien,0.0,0.013,0.013,0.013,,0.013,,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,state_pct_S0,pct,Elec BT souterrain,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,state_pct_S1,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,state_pct_S2,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,state_pct_S3,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,state_pct_S0,pct,Elec HTA aerien,100.0,99.835,99.821,-0.16500000000000625,-0.16500000000000625,-0.17900000000000205,-0.17900000000000205,-0.013999999999995794,-0.014023138177989477,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,state_pct_S1,pct,Elec HTA aerien,0.0,0.1,0.147,0.1,,0.147,,0.046999999999999986,46.999999999999986,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,state_pct_S2,pct,Elec HTA aerien,0.0,0.065,0.032,0.065,,0.032,,-0.033,-50.76923076923077,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,state_pct_S3,pct,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,state_pct_S0,pct,Elec HTA souterrain,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,state_pct_S1,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,state_pct_S2,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,state_pct_S3,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,state_pct_S0,pct,Eau AEP,12.155,11.734,11.75,-0.4209999999999994,-3.4635952283011058,-0.40499999999999936,-3.331962155491562,0.016000000000000014,0.1363558888699507,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,state_pct_S1,pct,Eau AEP,0.0,0.284,0.267,0.284,,0.267,,-0.01699999999999996,-5.985915492957733,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,state_pct_S2,pct,Eau AEP,87.845,87.114,87.114,-0.7309999999999945,-0.8321475325857983,-0.7309999999999945,-0.8321475325857983,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,state_pct_S3,pct,Eau AEP,0.0,0.869,0.869,0.869,,0.869,,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,state_pct_S0,pct,Eau EU,1.953,1.918,1.918,-0.03500000000000014,-1.792114695340509,-0.03500000000000014,-1.792114695340509,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,state_pct_S1,pct,Eau EU,0.0,0.027,0.027,0.027,,0.027,,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,state_pct_S2,pct,Eau EU,98.047,59.05,58.066,-38.997,-39.77378196171224,-39.980999999999995,-40.777382275847295,-0.9839999999999947,-1.6663844199830562,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,state_pct_S3,pct,Eau EU,0.0,39.005,39.989,39.005,,39.989,,0.9839999999999947,2.522753493141891,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,state_pct_S0,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,state_pct_S1,pct,Elec BT aerien,100.0,99.968,99.907,-0.031999999999996476,-0.031999999999996476,-0.09300000000000352,-0.09300000000000352,-0.06100000000000705,-0.06101952624840654,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,state_pct_S2,pct,Elec BT aerien,0.0,0.032,0.093,0.032,,0.093,,0.061,190.625,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,state_pct_S3,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,state_pct_S0,pct,Elec BT souterrain,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,state_pct_S1,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,state_pct_S2,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,state_pct_S3,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,state_pct_S0,pct,Elec HTA aerien,100.0,99.918,99.918,-0.08199999999999363,-0.08199999999999363,-0.08199999999999363,-0.08199999999999363,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,state_pct_S1,pct,Elec HTA aerien,0.0,0.082,0.082,0.082,,0.082,,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,state_pct_S2,pct,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,state_pct_S3,pct,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,state_pct_S0,pct,Elec HTA souterrain,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,state_pct_S1,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,state_pct_S2,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,state_pct_S3,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,state_pct_S0,pct,Eau AEP,12.155,12.018,12.018,-0.13699999999999868,-1.1271081859317045,-0.13699999999999868,-1.1271081859317045,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,state_pct_S1,pct,Eau AEP,87.845,87.114,87.114,-0.7309999999999945,-0.8321475325857983,-0.7309999999999945,-0.8321475325857983,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,state_pct_S2,pct,Eau AEP,0.0,0.869,0.869,0.869,,0.869,,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,state_pct_S3,pct,Eau AEP,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,state_pct_S0,pct,Eau EU,1.953,1.945,1.945,-0.008000000000000007,-0.40962621607782934,-0.008000000000000007,-0.40962621607782934,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,state_pct_S1,pct,Eau EU,98.047,67.711,67.711,-30.336,-30.940263343090557,-30.336,-30.940263343090557,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,state_pct_S2,pct,Eau EU,0.0,16.434,16.434,16.434,,16.434,,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,state_pct_S3,pct,Eau EU,0.0,13.909,13.909,13.909,,13.909,,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,state_pct_S0,pct,Elec BT aerien,100.0,99.966,99.961,-0.034000000000006025,-0.034000000000006025,-0.03900000000000148,-0.03900000000000148,-0.0049999999999954525,-0.005001700578192038,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,state_pct_S1,pct,Elec BT aerien,0.0,0.034,0.039,0.034,,0.039,,0.0049999999999999975,14.705882352941169,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,state_pct_S2,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,state_pct_S3,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,state_pct_S0,pct,Elec BT souterrain,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,state_pct_S1,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,state_pct_S2,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,state_pct_S3,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_aerien,,state_pct_S0,pct,Elec HTA aerien,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_aerien,,state_pct_S1,pct,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_aerien,,state_pct_S2,pct,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_aerien,,state_pct_S3,pct,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_souterrain,,state_pct_S0,pct,Elec HTA souterrain,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_souterrain,,state_pct_S1,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_souterrain,,state_pct_S2,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_souterrain,,state_pct_S3,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_aep,,state_pct_S0,pct,Eau AEP,12.155,11.616,11.645,-0.5389999999999997,-4.434389140271492,-0.5099999999999998,-4.195804195804195,0.028999999999999915,0.24965564738291937,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_aep,,state_pct_S1,pct,Eau AEP,0.0,0.348,0.322,0.348,,0.322,,-0.025999999999999968,-7.471264367816083,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_aep,,state_pct_S2,pct,Eau AEP,87.845,79.626,79.639,-8.218999999999994,-9.356252490181562,-8.206000000000003,-9.341453696852414,0.012999999999991019,0.01632632557203805,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_aep,,state_pct_S3,pct,Eau AEP,0.0,8.41,8.395,8.41,,8.395,,-0.015000000000000568,-0.17835909631391875,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,state_pct_S0,pct,Eau EU,1.953,1.888,1.893,-0.06500000000000017,-3.328213005632369,-0.06000000000000005,-3.0721966205837203,0.0050000000000001155,0.2648305084745824,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,state_pct_S1,pct,Eau EU,0.0,0.057,0.052,0.057,,0.052,,-0.0050000000000000044,-8.771929824561411,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,state_pct_S2,pct,Eau EU,98.047,53.164,53.164,-44.882999999999996,-45.77702530419084,-44.882999999999996,-45.77702530419084,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,state_pct_S3,pct,Eau EU,0.0,44.89,44.89,44.89,,44.89,,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_bt_aerien,,state_pct_S0,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_bt_aerien,,state_pct_S1,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_bt_aerien,,state_pct_S2,pct,Elec BT aerien,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_bt_aerien,,state_pct_S3,pct,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_bt_souterrain,,state_pct_S0,pct,Elec BT souterrain,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_bt_souterrain,,state_pct_S1,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_bt_souterrain,,state_pct_S2,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_bt_souterrain,,state_pct_S3,pct,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_hta_aerien,,state_pct_S0,pct,Elec HTA aerien,100.0,99.902,99.902,-0.09799999999999898,-0.09799999999999898,-0.09799999999999898,-0.09799999999999898,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_hta_aerien,,state_pct_S1,pct,Elec HTA aerien,0.0,0.098,0.098,0.098,,0.098,,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_hta_aerien,,state_pct_S2,pct,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_hta_aerien,,state_pct_S3,pct,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_hta_souterrain,,state_pct_S0,pct,Elec HTA souterrain,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_hta_souterrain,,state_pct_S1,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_hta_souterrain,,state_pct_S2,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,elec_hta_souterrain,,state_pct_S3,pct,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp1000,,eau_aep,,state_pct_S0,pct,Eau AEP,12.155,11.31,11.425,-0.8449999999999989,-6.951871657754002,-0.7299999999999986,-6.005758946935407,0.11500000000000021,1.0167992926613636,
